675	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2241.267#2241.493
676	семплами	семпл	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2241.493#2241.719
677	пользуюсь	пользоваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2241.719#2241.947
678	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2246.424#2246.936
679	ааа	ааа	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2246.936#2247.448
680	безусловно	безусловно	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2254.082#2254.373
681	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2254.373#2254.664
682	такая...	такой	PRON	_	_	_	_	_	@mr1989m-words#@mr1989m#2254.664#2254.955
683	такой	такой	PRON	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2254.955#2255.246
684	нюанс	нюанс	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2255.246#2255.537
685	потому	потому	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2255.537#2255.828
686	что	что	SCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2255.828#2256.119
687	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2256.119#2256.41
688	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2256.41#2256.709
689	ааа	ааа	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2257.193#2257.449
690	к	к	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2257.449#2257.705
691	Летову	Летов	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2257.705#2257.961
692	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2257.961#2258.217
693	испытываю	испытывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2258.217#2258.473
694	большое	большой	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2258.473#2258.729
695	уважение	уважение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2258.729#2258.985
696	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2258.985#2259.241
697	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mr1989m-words#@mr1989m#2259.241#2259.497
698	для	для	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2259.497#2259.753
699	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2259.753#2260.009
700	только	только	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2260.009#2260.265
701	в	в	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2260.265#2260.521
702	шестнадцатом	шестнадцатый	NUM	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2260.521#2260.777
703	году	год	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2260.777#2261.033
704	открылся	открыться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mr1989m-words#@mr1989m#2261.033#2261.289
705	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2261.289#2261.545
706	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2261.545#2261.801
707	до	до	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2261.801#2262.057
708	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2262.057#2262.313
709	не	не	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2262.313#2262.569
710	слушал	слушать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2262.569#2262.825
711	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@mr1989m-words#@mr1989m#2262.825#2263.081
712	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2263.081#2263.337
713	ни...	никогда	ADV	_	_	_	_	_	@mr1989m-words#@mr1989m#2263.337#2263.593
714	ээ	ээ	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2263.593#2263.849
715	никогда	никогда	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2263.849#2264.121
716	вот	вот	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2264.862#2265.075
717	и	и	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2265.075#2265.288
718	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2265.288#2265.501
719	это	это	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2265.501#2265.714
720	когда	когда	SCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2265.714#2265.927
721	уж	уж	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2265.927#2266.14
722	там	там	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2266.14#2266.353
723	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2266.353#2266.566
724	двадцать	двадцать	NUM	_	Case=Acc	_	_	_	@mr1989m-words#@mr1989m#2266.566#2266.779
725	в...	восемь	NUM	_	_	_	_	_	@mr1989m-words#@mr1989m#2266.779#2266.992
726	эээ	эээ	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2266.992#2267.205
727	восемь	восемь	NUM	_	Case=Acc	_	_	_	@mr1989m-words#@mr1989m#2267.205#2267.418
728	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2267.418#2267.631
729	короче	короче	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2267.631#2267.844
730	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2267.844#2268.057
731	аа	аа	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2268.057#2268.27
732	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2268.27#2268.483
733	короче	короче	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2268.483#2268.696
734	когда	когда	SCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2268.696#2268.909
735	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2268.909#2269.122
736	уж	уж	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2269.122#2269.335
737	такой	такой	PRON	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2269.335#2269.548
738	поживший	пожить	VERB	_	Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2269.548#2269.761
739	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2269.761#2269.974
740	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2269.974#2270.187
741	такой	такой	PRON	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2270.187#2270.4
742	открыл	открыть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2270.4#2270.613
743	для	для	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2270.613#2270.826
744	себя	себя	PRON	_	Case=Gen	_	_	_	@mr1989m-words#@mr1989m#2270.826#2271.039
745	Летова	Летов	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2271.039#2271.252
746	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2271.252#2271.465
747	и	и	CCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2271.465#2271.678
748	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2271.678#2271.891
749	так	так	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2271.891#2272.104
750	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2272.104#2272.317
751	полностью	полностью	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2272.317#2272.53
752	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2272.53#2272.746
753	торнуло	торнуть	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mr1989m-words#@mr1989m#2273.358#2273.586
754	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2273.586#2273.814
755	как	как	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2273.814#2274.042
756	говорится	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	@mr1989m-words#@mr1989m#2274.042#2274.27
757	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2274.27#2274.498
758	прям	прямо	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2274.498#2274.726
759	как	как	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2274.726#2274.954
760	следует	следовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2274.954#2275.182
761	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2275.182#2275.41
762	понял	понять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2275.41#2275.638
763	что	что	SCONJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2275.638#2275.866
764	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2275.866#2276.094
765	такой	такой	PRON	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2276.094#2276.322
766	поэт	поэт	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2276.322#2276.55
767	прямо	прямо	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2276.55#2276.778
768	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2276.778#2277.006
769	ну	ну	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2277.006#2277.234
770	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mr1989m-words#@mr1989m#2277.234#2277.477
771	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mr1989m-words#@mr1989m#2277.856#2278.168
772	и	и	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2278.168#2278.48
773	шаман	шаман	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2278.48#2278.792
774	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2278.792#2279.104
775	трансценденталист	трансценденталист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2279.104#2279.416
776	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2279.416#2279.728
777	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mr1989m-words#@mr1989m#2279.728#2280.04
778	ааа	ааа	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2280.04#2280.356
779	через	через	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2280.688#2281.113
780	отрицание	отрицание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2281.113#2281.538
781	вот	вот	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2281.538#2281.963
782	ааа	ааа	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2281.963#2282.388
783	/	/	PUNCT	_	_	_	_	_	@mr1989m-words#@mr1989m#2282.388#2282.813
784	пришёл	прийти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2282.813#2283.238
785	к	к	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2283.238#2283.663
786	эээ	эээ	INTJ	_	_	_	_	_	@mr1989m-words#@mr1989m#2283.663#2284.088
787	высшим	высший	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2284.088#2284.513
788	состояниям	состояние	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2284.513#2284.938
789	психики	психика	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2284.938#2285.368
790	к	к	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2285.79#2286.077
791	которым	который	PRON	_	Case=Dat|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2286.077#2286.364
792	приходят	приходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mr1989m-words#@mr1989m#2286.364#2286.651
793	там	там	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2286.651#2286.938
794	через	через	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2286.938#2287.225
795	другие	другой	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2287.225#2287.512
796	как	как	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2287.512#2287.799
797	бы	бы	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2287.799#2288.086
798	методы	метод	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mr1989m-words#@mr1989m#2288.086#2288.373
799	и	и	PART	_	_	_	_	_	@mr1989m-words#@mr1989m#2288.373#2288.663
800	в	в	ADP	_	_	_	_	_	@mr1989m-words#@mr1989m#2289.147#2289.372
801	этом	этот	DET	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2289.372#2289.597
802	отношении	отношение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mr1989m-words#@mr1989m#2289.597#2289.822
803	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mr1989m-words#@mr1989m#2289.822#2290.047
804	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@mr1989m-words#@mr1989m#2290.047#2290.272
805	очень	очень	ADV	_	Degree=Pos	_	_	_	@mr1989m-words#@mr1989m#2290.272#2290.497
806	близок	близкий	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@mr1989m-words#@mr1989m#2290.497#2290.728
807	а	а	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1904.954#1905.199
808	что	что	PRON	_	Case=Nom	_	_	_	@dp1987m-words#@dp1987m#1905.199#1905.444
809	для	для	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#1905.444#1905.689
810	тебя	ты	PRON	_	Case=Acc|Number=Sing|Person=2	_	_	_	@dp1987m-words#@dp1987m#1905.689#1905.934
811	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#1905.934#1906.179
812	счастье	счастье	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1906.179#1906.424
813	так	так	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1974.551#1974.881
814	ээ	ээ	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1974.881#1975.211
815	в	в	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#1975.211#1975.541
816	прежних	прежний	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#1975.541#1975.871
817	интервью	интервью	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1975.871#1976.201
818	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1976.201#1976.531
819	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@dp1987m-words#@dp1987m#1976.531#1976.861
820	мало	мало	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#1976.861#1977.191
821	давали	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#1977.191#1977.521
822	говорить	говорить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#1977.521#1977.851
823	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1977.851#1978.181
824	но	но	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1978.181#1978.511
825	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1978.511#1978.841
826	тем	тот	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1978.841#1979.171
827	не	не	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#1979.171#1979.501
828	менее	менее	ADV	_	Degree=Cmp	_	_	_	@dp1987m-words#@dp1987m#1979.501#1979.831
829	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1979.831#1980.161
830	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@dp1987m-words#@dp1987m#1980.161#1980.491
831	отметил	отметить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#1980.491#1980.821
832	что	что	SCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1980.821#1981.151
833	древние	древний	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#1981.151#1981.481
834	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#1981.481#1981.811
835	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#1981.811#1982.141
836	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1982.141#1982.471
837	умнее	умный	ADJ	_	Degree=Cmp	_	_	_	@dp1987m-words#@dp1987m#1982.471#1982.801
838	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@dp1987m-words#@dp1987m#1982.801#1983.131
839	у	у	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#1983.131#1983.461
840	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@dp1987m-words#@dp1987m#1983.461#1983.791
841	была	быть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#1983.791#1984.121
842	счастливая	счастливый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1984.121#1984.451
843	жизнь	жизнь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1984.451#1984.781
844	как	как	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#1984.781#1985.111
845	раз	раз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1985.111#1985.441
846	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1985.441#1985.771
847	и	и	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1985.771#1986.101
848	что	что	SCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1986.101#1986.431
849	современность	современность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1986.431#1986.761
850	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1986.761#1987.091
851	некая	некий	PRON	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1987.091#1987.421
852	пародия	пародия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1987.421#1987.751
853	на	на	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#1987.751#1988.081
854	подлинность	подлинность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1988.081#1988.435
855	и	и	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1989.094#1989.408
856	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1989.408#1989.722
857	при	при	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#1989.722#1990.036
858	этом	этот	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1990.036#1990.35
859	когда	когда	SCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1990.35#1990.664
860	тебя	ты	PRON	_	Case=Acc|Number=Sing|Person=2	_	_	_	@dp1987m-words#@dp1987m#1990.664#1990.978
861	спросили	спросить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#1990.978#1991.292
862	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1991.292#1991.606
863	ну	ну	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1991.606#1991.92
864	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1991.92#1992.234
865	про	про	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#1992.234#1992.548
866	философию	философия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1992.548#1992.862
867	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1992.862#1993.176
868	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@dp1987m-words#@dp1987m#1993.176#1993.49
869	не	не	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#1993.49#1993.804
870	отметил	отметить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#1993.804#1994.118
871	например	например	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#1994.118#1994.432
872	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1994.432#1994.746
873	таких	такой	PRON	_	Case=Gen|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#1994.746#1995.06
874	ээ	ээ	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1995.06#1995.374
875	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1995.374#1995.688
876	мужей	муж	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1995.688#1996.002
877	философии	философия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1996.002#1996.316
878	как	как	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#1996.316#1996.63
879	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1996.63#1996.944
880	Генон	Генон	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1996.944#1997.258
881	Эвола	Эвола	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#1997.258#1997.572
882	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1997.572#1997.886
883	вот	вот	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#1997.886#1998.2
884	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@dp1987m-words#@dp1987m#1998.2#1998.514
885	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@dp1987m-words#@dp1987m#1998.514#1998.828
886	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#1998.828#1999.142
887	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1999.142#1999.456
888	никак	никак	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#1999.456#1999.77
889	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#1999.77#2000.084
890	не	не	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2000.084#2000.398
891	близки	близкий	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@dp1987m-words#@dp1987m#2000.398#2000.74
892	ну	ну	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2004.594#2005.001
893	это	это	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2005.375#2005.684
894	к	к	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2005.684#2005.993
895	теме...	теме	NOUN	_	_	_	_	_	@dp1987m-words#@dp1987m#2005.993#2006.302
896	к	к	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2006.302#2006.611
897	теме	тема	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2006.611#2006.92
898	традиционализм	традиционализм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2006.92#2007.229
899	это	это	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2007.229#2007.538
